smiles,Drd2,group
O=C(c1ccoc1)N(c1ccccn1)C1CCN(CCc2ccccc2)CC1,0,training
COc1cccc(C(C)=CCN2CCOCC2)c1,0,training
CCCn1cc2c3c(cccc31)C1C=C(C)CN(C)C1C2,1,training
CCc1ncc(C2CCC(N3CC(NC(=O)CNc4nn(C)c5ccc(C(F)(F)F)cc45)C3)CC2)s1,0,training
CN1CCN(c2ccc(C(=O)NC3CCC(CCN4CCC(c5cccc6c5CCO6)CC4)CC3)cc2)CC1,0,training
COC12CCC(=O)C3Oc4c(OCc5ccccc5)ccc5c4C31CCN(C)C2C5,0,training
O=C(NC1CCN2CCc3c([nH]c4ccccc34)C2C1)c1ccc(F)cc1,1,training
COc1cccc(CNCCc2c[nH]c3ccccc23)c1,0,training
O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(Cl)cc1Cl,1,training
CN(C)CCCNc1cc(-c2cccc(CNCCCN3CCOCC3)c2)nc2ccccc12,1,training
COc1ccc2c(c1)OC1(CCN(Cc3ccc(F)cc3)CC1)CC2=O,1,training
CN1CCC23CC(=O)CCC2C1Cc1ccc(C(N)=O)c(O)c13,0,training
Oc1ccc2c(c1)CNC1CCc3cc(O)c(O)cc3C21,1,training
O=C(Nc1cccnc1)N(CCC(c1ccccc1)c1ccccc1)CCN1CCOCC1,0,training
CC(=O)c1cnc2ccc(-c3cc(F)c(O)c(Cl)c3)cc2c1NC1CCCN(CCN(C)C)C1,1,training
CN(C(=O)NCCC1CCN(CC2COc3ccccc3O2)CC1)c1ccccc1,1,training
CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CCC2)CCN1,0,training
COc1ccc(N(CCN2CCN(CC=Cc3ccccc3)CC2)Cc2ccccc2)cc1,1,training
O=C(NC1COC1)c1c[nH]c2ccccc12,0,training
COc1ccc2c(c1)C([NH2+]C(C)c1ccccc1Br)CC2,0,training
CN1CCN(C2=Nc3cc(Cl)c(Cl)cc3Nc3cscc32)CC1,0,training
CNC1CCC(N2CCc3cc(NC(=N)c4cccs4)ccc32)CC1,0,training
CN(Cc1noc(C2CC2)n1)C1CCN(CCc2cccs2)C1,0,training
COc1cccc(CN2CC(=O)N(c3ccccc3C)CC2C)c1OC,0,training
CN1CCC(C(=O)OCc2ccc(Cl)c(Cl)c2)(c2ccc(Cl)c(Cl)c2)CC1,0,training
O=C(CCc1ccc(F)cc1)c1ccccc1OCC(O)CN1CCN(c2ccc(C(F)(F)F)cc2)CC1,1,training
COc1ccc(N2CCN(CCC(O)c3ccccc3)CC2)cc1,1,training
Cc1ccccc1C(=O)NC1CCCN(Cc2ccccc2F)C1,0,training
O=S(=O)(Cc1ccccc1)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,0,training
CNCCNCc1cccc2c1C1(O)CCc3c(c4cc(OC)ccc4n3C)C21,1,training
CC(Cc1ccc(O)c(O)c1)NCCc1ccc(O)c(O)c1,1,training
COCC1CCCN(Cc2ccc3c(c2)CN(C(=O)c2cnn(C(C)C)c2)CCO3)C1,0,training
NC(=O)CN1CCN(Cc2cccc(Oc3ccccc3)c2)S1(=O)=O,0,training
CN(C)CCCc1ccc(OC(F)(F)F)c(Nc2ncc3c(n2)-c2ccc(Cl)cc2NC(=S)C3)c1,1,training
CCN1CCN(C(=O)C=Cc2ccc(OC)cc2)CC1,0,training
CN1CCc2cc(O)c(Cl)cc2CC1,1,training
Oc1ccc(Cl)cc1CNc1ccc(Cl)cc1,0,training
Cc1cccc(Oc2ccc(C(=O)NC(CN3CCN(c4cccc(O)c4)C(C)C3)C(C)C)c(C)c2)c1,0,training
Fc1ccc(-c2nc3ccccn3c2-c2cccc(-c3ccc(Cl)cc3)c2)cc1,0,training
O=C(O)CCN1CCC(=C2c3cc(C(=O)O)ccc3OCc3cccnc32)CC1,0,training
Cc1ccc(OCC(O)CN2CCN(c3cccc(C)c3C)CC2)c(C(=O)CCc2ccccc2)c1,1,training
Clc1ccc(CN2CCN(c3nc4sccc4n4cccc34)CC2)cc1Cl,1,training
CCCN1CCOC2c3cccc4[nH]cc(c34)CC21,1,training
Cc1cccc(CN2CCN(C(S)=Nc3ccccc3)CC2)c1,0,training
OC(c1ccccc1)(c1ccccc1)C1CCN(CCCOc2ccccc2Cl)CC1,0,training
COc1cc2c(cc1OC)C(c1cc(OC)c(OC)c(OC)c1)NCC2,0,training
NC(=O)OC(CCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1,1,training
O=S(=O)(NC1CCC(CCN2CCC(Cc3cccc(C(F)(F)F)c3)CC2)CC1)c1ccc(Cl)cc1,1,training
O=[N+]([O-])c1cc(C(F)(F)F)ccc1S(=O)(=O)NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1,0,training
CCCN1CCOC(c2cccc(OC)c2)C1,0,training
CCS(=O)(=O)NC1CCN(CCC=Cc2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)CC1,0,training
FC(F)(F)Oc1ccccc1CNC1CCCNC1c1ccccc1,0,training
CCC1CN2CCC1CC2C(O)c1cc(N2CCC(O)(c3ccc(Cl)cc3)CC2)nc2ccc(OC)cc12,0,training
Cc1ccccc1-c1cc(CN2CCN(C)CC2)c(C)n1-c1ccc(F)cc1,1,training
CN(C)C(=O)CN1CCc2ccc(Nc3nc4c(-c5ccccc5OCC(F)F)cccn4n3)cc2CC1,0,training
c1ccc(CN2CCC(CCc3n[nH]c4ccccc34)CC2)cc1,1,training
CCOC(CN1C2CCC1C(c1cccs1)C(C(=O)OC)C2)OCC,0,training
NCCc1c[nH]c2ccc(OS(=O)(=O)C(F)(F)F)cc12,0,training
O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1ccccc1,1,training
COc1ccccc1C(=O)N1CCN(C2CCN(Cc3ccccc3)CC2)CC1,0,training
COc1ccccc1N1CCN(CCn2c(=O)[nH]c3cc(-c4ccc(C)cc4)[nH]c3c2=O)CC1,0,training
O=C(c1ccc(CN2CCN(c3ccccc3)CC2)cc1)c1ccc(O)c(F)c1,1,training
C[S+]([O-])c1cc(=O)n(-c2ccc(CC(C#N)NC(=O)C3NC4CCC3C4)c(F)c2)cc1F,0,training
C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,1,training
COc1ccccc1C1CCN(C2CCC(NC(=O)C=Cc3ccc(C(F)(F)F)cc3F)CC2)CC1,1,training
CCC(c1ccccc1)N1CCC2(CC1)C(=O)NCN2c1ccccc1,1,training
CCN(C)C(C)CN1CCc2c(c(=O)oc3cc(OC)ccc23)C1,0,training
O=C(OCC1CCN(CCCc2ccccc2)CC1)c1ccccc1-c1ccccc1,1,training
COc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(C)cc2)CCO1,1,training
c1ccc(CN2CCN(c3nc4ccccc4o3)CC2)cc1,0,training
CN(C)CCCN1c2cscc2Sc2ccc(Cl)cc21,0,training
O=S(=O)(NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1)c1cccs1,0,training
Cc1cc(C)cc(-c2c(O)nc3cc(C)ccc3c2OCC2CCCN(C)C2)c1,0,training
COc1ccc2c(c1CN1CCNCC1)OC(=Cc1c[nH]c3cnccc13)C2=O,0,training
CCCOCCn1c(=O)nc(N2CCN(CCO)CC2)c2cnc(-c3ccc(OC)nc3)cc21,0,training
c1ccc(N2CCN(Cc3cn(-c4ccccc4)c4ccccc34)CC2)cc1,1,training
O=C(Cc1ccc(Cl)cc1)NC12CCC(=O)C3Oc4c(O)ccc5c4C31CCN(CC1CC1)C2C5,1,training
Cc1ccc(C)c(N2CCN(Cc3ccccc3O)CC2)c1,1,training
COc1cc2c(Nc3ccc(Cl)cc3Cl)c(C#N)cnc2cc1OCCCN1CCC(O)CC1,1,training
O=c1[nH]c2ccccc2n1CCN1CCN(c2cccc(C(F)(F)F)c2)CC1,1,training
CC1CCN(Cc2c[nH]c3ccccc23)CC1,0,training
CCCN(C)C1C(c2ccccc2)=CC2CCC1C2,0,training
CCCN(CCC1CCC(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)CC1)C1CCc2nc(N)sc2C1,0,training
COCCN1CCC(Oc2cc3c(Nc4cc(Cl)ccc4F)ncnc3cc2OC)CC1,0,training
Cc1ccccc1CN1CCN(c2ccc(Cl)cc2)CC1,1,training
COc1cc2c(cc1OC)C(c1ccc(C(F)(F)F)cc1)NCC2,0,training
O=C(NC1CCC(CN2CCC(c3c[nH]c4ccccc34)CC2)CC1)C1Cc2ccccc2CN1,1,training
CN1CCC(c2cc3c(-c4cccc(N(C)Cc5ccccc5)n4)ccnc3[nH]2)CC1,0,training
Fc1ccc(OC(c2ccccc2)C2CNCCO2)c(F)c1,0,training
CC(=O)Nc1cnc(N2CCN(C3CCN(Cc4ccc(Cl)cc4)CC3)C(C)C2)c(Cl)c1,1,training
CN1CCc2c(sc3ncn(CCN4CCN(c5cccc6ccsc56)CC4)c(=O)c23)C1,1,training
COc1cc2c(cc1Nc1nc(Nc3cccc(F)c3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN1CCC1)CC2,0,training
CC1CN(CC2CC2)CCC1(C)c1cccc(O)c1,1,training
CCn1c2ccccc2c2cc(CN3CCN(C(=O)c4ccco4)CC3)ccc21,0,training
COc1cc2c(cc1O)C1Cc3c(CO)c(OC)cc(OC)c3CN1CC2,1,training
CC1CCN(c2cc(-c3ccc(Sc4ccccc4C(C)C)c(C(F)(F)F)c3)ccn2)CC1,0,training
O=C(NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1)c1ccc(F)cc1,1,training
Cc1ccc(CN2C(=O)CCc3ccc(OCCCN4CCC(C)CC4)cc32)cc1,0,training
CCC(CC)c1cc(C2CN3CCC2CC3CNCc2ccc(CO)o2)nc(-c2ccncc2)n1,0,training
O=C(C=Cc1ccc(Cl)cc1)c1ccc(Cl)cc1,0,training
CCCN(CCC)CCCOc1ccc(-c2nc3ccccc3s2)cc1,1,training
CC1CN(CCCc2ccccc2)C2CC(NCC3CC3)CC1(c1cccc(O)c1)C2,1,training
COc1ccccc1CN1CCC(NC(=O)c2ccc(-c3cccc(Cl)c3)s2)CC1,0,training
Clc1ccccc1CC(c1ccccc1)N1CCCNCC1,1,training
CC(C)C1CCC(N2CCC3(CC2)C(=O)N(C)Cc2ccccc23)CC1,0,training
OC1(c2ccc(F)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,1,training
CCc1cc(O)c(F)cc1-c1ccc2c(-c3nc4c([nH]3)CCN(C(=O)c3ccc(C#N)nc3)CC4)n[nH]c2c1,0,training
Nc1ccc(N2CCN(CCC(=O)c3csc4ccccc34)CC2)cc1,1,training
Cc1ccc2c(c1)NCC21CCN(CC(O)C2CCN(c3cc(C#N)ccn3)CC2)CC1C,0,training
CCc1ccc(C(O)CN2CCN(c3cccc(OC)c3)CC2)cc1,1,training
Oc1c(CN2CCC(Cc3ccccc3)CC2)cc(Cl)c2cccnc12,1,training
COc1cccc(CN2CCCN(Cc3cccc(NC(=O)c4ccc(Cl)c(Cl)c4)c3)CC2)c1,1,training
COc1cc(OC)c(C2CCN(C)CC2)cc1C(=O)C=Cc1ccccc1F,1,training
COc1ccccc1Nc1ncc2c(n1)-c1c(nn(C)c1-c1ccccc1Cl)CC2C,0,training
O=C1CC(c2ccccc2C(F)(F)F)C(=O)N1CN1CCN(c2cccc(Cl)c2)CC1,0,training
COc1ccccc1C1CCN(C2CCC(NC(=O)C=Cc3ccc(C(F)(F)F)cc3)CC2)CC1,1,training
OC1(c2ccccc2Cc2ccccc2)CCNCC1,0,training
CN1C2CCC1C(COC(c1ccccc1)c1ccc(Cl)cc1)C(c1ccc(Cl)cc1)C2,1,training
O=C1c2ccccc2C(=O)N1CCN1CCN(c2ccc(F)cc2)CC1,1,training
O=C1c2ccccc2C(=O)N1CCN1CC=C(c2ccc(F)cc2)CC1,1,training
COc1ccc(S(=O)(=O)N(CCCN2CCN(C)CC2)Cc2csc(-c3ccc(CNCc4ccccc4)cc3)n2)cc1,0,training
C1=C(c2cc3ccccc3[nH]2)CC2CCC1N2CCOc1cccc2ncccc12,1,training
COc1ccccc1N1CCN(CC2COC3(CCN(Cc4ccccc4)CC3)O2)CC1,1,training
Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCCN(C)CC5)c4)CC3)cccc2n1,1,training
O=C(NCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ncc(F)cc1F,1,training
CCON=C(c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(C)c[n+]([O-])cc3C)CC2)CC1,0,training
CCCNC(=O)c1cn(CC)c2cc(N3CCN(C)CC3)c(F)cc2c1=O,0,training
OCCN1CCN(Cc2ccc(-c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)s3)cc2)CC1,0,training
CS(=O)(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(CNC(=O)c5ccccc5)cc4)c3)nn2CCCN2CCOCC2)C1,0,training
Brc1cnc2[nH]c(-c3ccc(CN4CCOCC4)cc3)nc2c1N1CCN(Cc2cscn2)CC1,0,training
c1ccc(-c2nc(CN3CCN(c4ccccc4)CC3)co2)cc1,1,training
CCCN(Cc1ccc(Br)cc1)CC(O)(Cn1cncn1)c1ccc(F)cc1F,1,training
CCON=C1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)CC1CN,0,training
Cc1cc(C)c(-c2nc3c([nH]2)COCC3C)cc1C(=O)N1CCC(c2ccc(C#N)cc2)CC1,0,training
CCN1CCN(c2ccc(NC(=O)c3cccc(C)c3)cc2Cl)CC1,0,training
Cc1ccccc1N1CCN(CCCNc2ncccc2C(=O)N(C)C)CC1,1,training
C=C1CC(C)C2C3Cc4ccc(O)cc4C2(CCN3CC2CCC2)C1,1,training
c1ccc(CN2CCN(Cc3csc(-c4ccccc4)n3)CC2)cc1,0,training
CCN(CC)C1CCC(N=C2CC(c3ccc(Cl)c(Cl)c3)Cc3c2c(=O)c2cc(Cl)ccc2n3O)CC1,1,training
CC(CO)NCc1ccc(CN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)cc1,1,training
c1ccc(-c2nc(-c3cn(C4CCNCC4)nn3)no2)cc1,0,training
CN(C)C1CCN(CCc2cc3cc(-c4ccc(C#N)cc4)ccc3o2)C1,1,training
Oc1c(CN2CCN(c3cccc(Cl)c3)CC2)cc(Br)c2cccnc12,1,training
CC(C(=O)c1ccc(N=C=S)cc1)N1CCC(Cc2ccccc2)CC1,0,training
CCOc1ccccc1-c1cc(Cl)cc2c1N1CCNCCC1C2,1,training
Cc1ccc(-c2c[nH]c3c(=O)n(CCN4CCN(c5ccccc5Cl)CC4)c(=O)[nH]c23)cc1,1,training
NCCc1c[nH]c2ccc(Br)cc12,1,training
N#Cc1ccc2c(c1)CN(CCC1CCC(NC(=O)C=Cc3ccc(F)cc3)CC1)C2,1,training
O=C(CC1CCN(Cc2ccccc2)CC1)c1ccc(F)cc1,1,training
Cc1cc(COc2ccc(C3(N4CCN(C(=O)C(C)(C)C)CC4)C(=O)NC(=O)NC3=O)cc2)c2ccccc2n1,0,training
CCC12CCCN3CC(Br)C4(C(=Nc5ccccc54)C(C(=O)OC)([N+](=O)[O-])C1)C32,0,training
CC(=O)Nc1ccc(OCCCN2CCC(C(O)(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,1,training
Fc1ccc(C2CN(CCC(F)(F)F)CCC2c2cc(-c3ccc(Cl)cc3)n[nH]2)cc1,1,training
Cn1c(CN2CC3C(COc4ccc(C(F)(F)F)cc4)C3C2)nc2ncccc21,0,training
CN(C)CCCc1cccc2nc(CN(C)C3CCCc4cccnc43)[nH]c12,1,training
C=C(CCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,1,training
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1C1CCN(C)CC1,1,training
COc1cc(OC)c(C2CCN(C)CC2)c(O)c1C(=O)C=Cc1ccc(C)cc1,1,training
CC1C2Cc3ccccc3C1(C)CCN2C,1,training
Cc1ccccc1-c1nc(CN2CC=CCC2)co1,0,training
COC(C)C(=O)NC1CCC(CCN2CCN(c3cccc4c3OCO4)CC2)CC1,1,training
COC1Cc2ccccc2C2(CCC(NCc3ccccc3)CC2)O1,0,training
COCCN1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncc2)CC1,1,training
Nc1ccc(CN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,0,training
CN1CCC(Oc2ccc(-c3cccc(NC(=O)c4ccc(Br)cc4)c3)cc2)CC1,0,training
CN1CCN(CCNc2nc3ccc(Cl)cc3c3c2C(=O)c2ccccc2-3)CC1,1,training
CON=C(CN(C)C(=O)c1ccc(C)s1)C(CCN1CCC(O)(c2ccccc2)CC1)c1ccc(Cl)c(Cl)c1,1,training
OCC1(CCc2ccccc2)CCN(Cc2ccccc2Cl)CC1,0,training
COc1ccc(NC(=O)N(CCCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)c2ccccc2)cc1,0,training
NC1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CC1,0,training
CN1CCC23c4c5ccc(NCc6ccccc6O)c4OC2C(O)C=CC3C1C5,1,training
CCN(CC)CCCNCc1cnc2nc(N3CCC(N)C3)c(F)cc2c1O,1,training
CC1(C)C2CC=C(CN3CCC(Nc4nc(-c5ccc(Cl)c(Cl)c5)cs4)CC3)C1C2,1,training
Cc1ccc(F)cc1Oc1c(C(=O)N2CCNCC2)c2ccc(C(=O)O)cc2n1-c1ccccc1,0,training
O=S(=O)(c1ccccc1)C1(CCCN2CCN(c3ccccc3)CC2)CCC1,1,training
Cc1nc2cccc(Cl)c2c(=O)n1-c1ccc(OC2CCN(C3CCC3)CC2)cc1,1,training
Cc1cc(C)cc(-c2c(O)nc3cc([N+](=O)[O-])ccc3c2OCC2CCCN(C)C2)c1,0,training
CN(C)CC1CC1c1c[nH]c2ncccc12,1,training
Oc1noc(C2CCNCC2)c1CCCc1ccccc1,1,training
CCN(CC)C(=O)c1cccc2c(NCCc3c[nH]c4ccccc34)c3ccccc3nc12,0,training
COc1ncnc2c1CCN(Cc1cccc(C)n1)CC2,0,training
O=C1CC(=C(c2ccccc2)c2ccccc2)C(=O)N1CCCN1CCN(c2cccc(Cl)c2)CC1,1,training
CC(C)CN1CCC(Nc2cc(-c3cccc(NCc4cccc(F)c4)n3)c(Cl)cn2)CC1,1,training
CC(C)N1CCC(NC(=O)c2cc3ccccc3n2CCc2ccc(Cl)cc2Cl)CC1,1,training
CN1CCC(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1,0,training
CN1CCN(CC(O)COc2ccc(Cl)cc2)CC1,0,training
CNCCn1c(=O)n(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c2ccccc21,0,training
O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1CN1CCOCC1,0,training
CN1CCN2CC(c3ccc(Cl)cc3)c3ccccc3C2C1,1,training
CN(C)C1CCN(CCc2c(COc3ccc(Br)cc3CO)sc3ccccc23)CC1,1,training
CCN1CCN(c2ccc(NC(=O)C(C)C)cc2Cl)CC1,0,training
CCOc1ccc(CN2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,0,training
COc1cc(Cl)ccc1N1CCN(CCC(=O)c2csc3ccccc23)CC1,1,training
CN(C)CC1CC2c3ccccc3Oc3ccccc3C2O1,0,training
C=CCN(CC=C)CCOc1ccccc1,0,training
Clc1ccccc1N1CCN(Cc2nnc(-c3ccccc3)o2)CC1,0,training
O=c1ccoc2cc(OCCCN3CCN(Cc4ccccc4)CC3)ccc12,0,training
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4nccs4)n[nH]c2-3)CC1,0,training
CC1CCCN1CCCOc1ccc(C(=O)CN2CCN(C(=O)c3cc4ccccc4s3)CC2)cc1,1,training
OCCN1CCN(Cc2cc(Cl)c3cccnc3c2O)CC1,0,training
CCC(C)CN1CCC(N(C)c2cc(NC(=O)c3ccc(F)cc3)ccn2)CC1,1,training
O=C(NC1CCC(CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1(C(F)(F)F)CC1,1,training
CC(C(O)c1ccc2c(c1)CN(C)C(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,1,training
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(NCc2cccc(NC(=O)C=CCN(C)C)c2)n1,0,training
O=C(C=Cc1ccc(Cl)c(Cl)c1)N1CCC(CN2CCC(c3c[nH]c4cc5c(cc34)OCO5)CC2)CC1,1,training
CSCCC(=O)N(C)CC1CCN(CCc2cccc(C(F)(F)F)c2)CC1,0,training
NCCc1cnc(S)n1C1CCc2ccccc2C1,1,training
Oc1c(CN2CCN(c3ccccc3F)CC2)cc(Br)c2cccnc12,1,training
CCOC(=O)N1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,0,training
Cc1ccc2c(c1C)CN(CCCN(C)C)CC2c1ccccc1,1,training
CC(=O)N1CCN(c2nccnc2OC2CC(Nc3nc4ccccc4s3)C2)CC1,0,training
CCC(=O)N(C)CCCNc1ccnc2cc(Cl)ccc12,0,training
CC(C)C(NC(=O)CCN1CCC(c2nc(-c3ccccn3)no2)CC1)c1ccc(Cl)cc1,1,training
O=C1COC2(CCN(Cc3cccs3)CC2)CN1c1ccccc1,0,training
COc1cc2c(cc1C)CC1c3c(cccc3-2)CCN1C,1,training
CC(C)C1CNCc2cccc3nc(O)n1c23,0,training
CCn1cc(CN2CCC(C3CCN(C)CC3)CC2)cc1C#N,0,training
N#Cc1cccc(-c2ccc3c(c2)CCN(CC(=O)Nc2ccc(Cl)c(Cl)c2)C32CCN(CC3CC3)CC2)c1,1,training
CNC1CCc2c(O)cccc2C1,1,training
O=C(NCc1cccc(-c2cccc(CN3CCNCC3)c2)c1)c1cccc(C(F)(F)F)c1,1,training
COc1ccc2c3c1OC1C(O)C(CC(C)=O)CC4C(C2)N(C)CCC341,0,training
Fc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,1,training
CCCc1nc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)c(C)n1-c1ccc(OC)cc1,0,training
Fc1ccc(C(OC2CC3CCC(C2)N3CC2CC2)c2ccc(F)cc2)cc1,1,training
COc1cccc(CNCCc2cc(F)cc3c2OCOC3)c1,0,training
CC(C)(C)NC1CC(c2ccc(Cl)c(Cl)c2)c2ccccc21,0,training
CC(C)CC1COc2cccc(N3CCSCC3)c2S(=O)(=O)N1,0,training
Cc1cc(N2CCCN(C)CC2)nc(Nc2ccc(Cl)cc2)n1,0,training
CC(N)C(=O)N1c2ccccc2CC1c1nc2ccccc2[nH]1,0,training
CN1CCN(CCCN(c2nc3cc(Cl)c(Cl)cc3[nH]2)C2CCC3(c4cccc(C#N)c4)CC3C2)CC1,1,training
COC(CNC(=O)N1CCC(C)C(O)C1)c1ccc(F)cc1,0,training
c1ccc(-c2ccccc2CN2CCN(c3ccccc3)CC2)cc1,1,training
CCCN1CCC(Nc2cccc3cnccc23)CC1,1,training
O=C(O)c1cn(C2CC2)c2cc(N3CCN(Cn4nc(-c5ccc(O)cc5)n(-c5ccccc5)c4=S)CC3)c(F)cc2c1=O,0,training
Cc1cc(N2CCN(C)CC2)nc2ccc(NC(S)=NCc3cccs3)cc12,0,training
Sc1nc2cc(C#CCN3CCC(Cc4ccccc4)CC3)ccc2[nH]1,1,training
O=C(O)C1CCCN(CCOCC=C(c2ccccc2)c2ccccc2)C1,0,training
CC(C)n1ccnc1CN1CCOC(CCc2ccccc2)C1,0,training
CC(C)N(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,1,training
CCCc1cc(N2CCC(N)C2)nc2sc(C(N)=O)c(N)c12,0,training
COc1ccccc1C1(O)CC2CCC(C1)N2Cc1c[nH]c2ccccc12,1,training
CSc1ccc(-c2ccc(C(=O)NC3CCN(Cc4ccccc4)C3)cc2)cc1,1,training
COc1cc(NC(C)CCCN)c2ncccc2c1Sc1ccc(Cl)c(Cl)c1,0,training
OC(COCc1ccc(Cl)cc1)CN1CCN(CC(O)COCc2ccc(Cl)cc2)CC1,0,training
COc1ccc(CN2CCC3(CCc4ccccc43)CC2)cc1,1,training
c1ccc2cc(-c3cc(NCCCN4CCOCC4)c4ccccc4n3)ccc2c1,0,training
CN1CCN(c2cnc3cccc(-c4ccc(F)cc4)c3c2)CC1,1,training
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,1,training
NCCCN1c2ccccc2Sc2ccc(Cl)cc21,1,training
CN1CCN(C(=S)c2cn(Cc3ccc(Br)cc3)c3ccccc23)CC1,0,training
CCOc1ccc(-c2ccc(F)c(F)c2)c(CN2CCC3(CC2)CN(c2ccc(C(=O)O)cc2)C(=O)O3)c1,0,training
CCCNCC1CC1(C(=O)N(C)Cc1ccc(F)cc1)c1ccc(Cl)c(Cl)c1,0,training
NC(CS)C(=O)N1CCN(C2c3ccc(Cl)cc3CCc3cc(Br)cnc32)CC1,1,training
COC(=O)C1C2CC3CCC1N3CC2=Cc1ccc(-c2cc(F)cc(F)c2)cc1,0,training
CN(C)CCOc1cncc(-c2cncc(OCCN(C)C)c2)c1,0,training
Oc1ccc2c3c1OC1c4nc(-c5ccccc5)ccc4CC4(O)C(C2)N(CC2CC2)CCC314,1,training
COc1ccccc1OCC(O)CO,0,training
O=c1[nH]c2cc(-c3ccccc3Cl)[nH]c2c(=O)n1CCN1CCN(c2ccccc2Cl)CC1,0,training
Cn1c2c(c3ccccc31)C(=O)C(CN1CCN(c3ccc(F)cc3)CC1)CC2,1,training
COc1cc2nc(C3CC3)nc(N3CCN(Cc4ccc(C)cc4)CC3)c2cc1OC,1,training
OC(CCN1CCN(c2ccccc2)CC1)COc1ccc(Cl)c(Cl)c1,1,training
COc1ccc(Cl)cc1N1CCN(CCn2c(C)nc3c([nH]c4ccccc43)c2=O)CC1,1,training
CN1CCN(C2=Nc3ccc(F)cc3CC=C2c2ccccc2)CC1,1,training
COc1ccc(-c2csc(Nc3ccc(CCN4CCC(O)CC4CO)cc3)n2)cc1,0,training
Fc1ccccc1N1CCN(Cc2cccnc2)CC1,0,training
COc1ccc(-c2ccc3c(N4CCOCC4C)nc(-c4ccco4)nc3n2)cc1CO,0,training
CC(C)OC(=O)C1C(OC(c2ccc(F)cc2)c2ccc(F)cc2)CC2CCC1N2C,0,training
CN1CCc2c(sc3c2C(=O)NC(c2ccco2)N3)C1,0,training
CCCNC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,1,training
Cc1cnc(NCCCN(C)C)c2c3ccc4ccccc4c3n(C)c12,0,training
N#Cc1ccccc1N1CCN(Cc2nc3ccccc3[nH]2)CC1,0,training
COc1ccccc1N1CCN(c2cc3c(cc2N)c(=O)c(C(=O)O)cn3C2CC2)CC1,0,training
COCC(=O)NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)CC1,1,training
CNCc1cc(C(=O)N2CCCN(C(C)C)CC2)ccc1Oc1cccc(Cl)c1,1,training
CC(C)CCNCCc1c[nH]c2ccccc12,1,training
N#Cc1sc(NC(=O)N(CCC(c2ccccc2)c2ccccc2)CCN2CCOCC2)nc1-c1ccccc1,0,training
COc1c(C(=O)NCCN2CCN(c3ccccc3C#N)CC2)cc(Br)c2ccccc12,1,training
COc1cc(C2CC2)c2c(=O)oc(-c3cccnc3N3CCN(C4CCN(C)CC4)CC3)nc2c1,1,training
